sentence,intent
những trường nào sẽ tiếp nhận sinh viên chuyển tiếp từ khoa mình vậy ạ,Trans_Opportunity
em muốn sang úc thì cơ hội đi thế nào ạ,Trans_Opportunity
trường mình có cơ hội chuyển tiếp đến những trưởng nào ạ?,Trans_Opportunity
"ad ơi, em học ngành mis thì có cơ hội chuyển tiếp k ạ?",Trans_Opportunity
"ad ơi, sv khoa mình sau khi học xong thì có thể chuyển tiếp sang học ở những trg nào ạ?",Trans_Opportunity
"ad ơi, em đang học ib, ngành ib có cơ hội chuyển tiếp đến những trường nào ạ?",Trans_Opportunity
"ad ơi, ngành mình có cơ hội chuyển tiếp sang những trg nào ạ?",Trans_Opportunity
"ad cho em hỏi, trường mình có cơ hội chuyển tiếp sang trường nào ạ?",Trans_Opportunity
những ngành nào có giảng viên nước ngoài giảng dạy ?,Foreign_teacher_info
giảng viên nước ngoài chủ yếu là người nước nào ạ,Foreign_teacher_info
giáo viên nước ngoài giao tiếp bằng ngôn ngữ nào ạ ?,Foreign_teacher_info
giảng viên nước ngoài là giảng viên thỉnh giảng hay cơ hữu ạ,Foreign_teacher_info
giảng viên nc ngoài là người châu âu hay châu á ạ,Foreign_teacher_info
các giảng viên nước ngoài dạy môn chuyên ngành hay tiếng anh dự bị vậy ạ,Foreign_teacher_info
cho em xin thông tin các thầy cô nước ngoài dạy tại khoa mình với ạ,Foreign_teacher_info
ad ơi giáo viên nước ngoài ở khoa mình trong độ tuổi bao nhiêu vậy ạ,Foreign_teacher_info
các thầy cô nước ngoài giảng dạy trong lĩnh vực gì thế ạ,Foreign_teacher_info
ad cho em hỏi các thầy cô nước ngoài ngoài tiếng anh ra thì dùng ngôn gữ gì nữa ạ,Foreign_teacher_info
giáo viên nước ngoài thường là nam hay nữ ạ,Foreign_teacher_info
những môn nào thường có giáo viên nước ngoài giảng dạy ạ,Foreign_teacher_info
năm mấy thì được học thầy cô ngoại quốc ạ,Foreign_teacher_info
giáo viên nước ngoài đến từ đâu ạ,Foreign_teacher_info
môn nào thì em được học giáo viên nước ngoài,Foreign_teacher_info
thầy cô nước ngoài dạy có dễ hiểu không ạ,Foreign_teacher_info
giáo viên nươc ngoài thường dạy môn gì ạ,Foreign_teacher_info
nguồn giảng viên nước ngoài khoa mình mời ở đâu ạ,Foreign_teacher_info
giảng viên nước ngoài ở khoa mình dạy ở các trường đại học nào ạ,Foreign_teacher_info
bằng cấp cao nhất của các thầy cô nước ngoài là bằng gì ạ,Foreign_teacher_info
các thầy cô nước ngoài là người nước nào ạ,Foreign_teacher_info
giảng viên nước ngoài già hay trẻ ạ,Foreign_teacher_info
các thầy cô là giảng viên của đại học keuka và đại học help có tham gia giảng dạy kdqt do khoa quốc tế cấp bằng ko ạ. khi mà học với giáo viên nước ngoài ấy ạ,Foreign_teacher_info
tỷ lệ giảng viên nước ngoài bao nhiêu phần trăm ?,Foreign_teacher_rate
tỷ lê giảng viên nc ngoài năm nay là bao nhiêu ạ,Foreign_teacher_rate
có bao nhiêu % giảng viên nước ngoài tham gia giảng dạy tại khoa mình ạ,Foreign_teacher_rate
tỷ lê giảng viên nc ngoài so vs giảng viên vn là bao nhiêu ạ,Foreign_teacher_rate
mỗi 1 kỳ có bao nhiêu môn có thầy cô nước ngoài dạy ạ,Foreign_teacher_rate
ngành ac có bao nhiêu % giáo viên nước ngoài giảng dạy ạ ?,Foreign_teacher_rate
ngành ib có bao nhiêu % giáo viên nước ngoài giảng dạy ạ ?,Foreign_teacher_rate
ngành mis có bao nhiêu % giáo viên nước ngoài giảng dạy ạ ?,Foreign_teacher_rate
gvnn đảm nhiệm bao nhiêu môn ạ,Foreign_teacher_rate
gvnn thường dạy bao nhiêu % số môn hả ad,Foreign_teacher_rate
thực tế thì gvnn đảm nhiệm được bao nhiêu môn ạ,Foreign_teacher_rate
những môn nào sẽ có người nước ngoài đứng lớp ạ,Foreign_teacher_rate
ad ơi tỉ lệ giáo viện nc ngoài của khoa là bao nhiêu ạ?,Foreign_teacher_rate
"ad ơi, khoa mình có tỉ lệ giáo viên nc ngoài là bao nhiêu thế ạ?",Foreign_teacher_rate
"ad ơi, khoa mình có bao nhiêu phần trăm là giáo viên nc ngoài ạ?",Foreign_teacher_rate
mỗi kì có bao nhiêu phần trăm giáo viên nc ngoài đứng lớp ạ?,Foreign_teacher_rate
"ad ơi, phần trăm giáo viên nc ngoài đứng lớp là bn thế ạ?",Foreign_teacher_rate
"ad ơi, khoa mình có bao nhiêu phần trăm giáo viên nc ngoài đứng lớp ạ?",Foreign_teacher_rate
"ad ơi, mỗi năm học thì tỉ lệ giáo viên nc ngoài là bn ạ?",Foreign_teacher_rate
tỉ lệ giáo viên nc ngoài khoa mình có đạt 30% k ạ?,Foreign_teacher_rate
"ad ơi, tỉ lệ giáo viên nc ngoài hằng năm là bn ạ?",Foreign_teacher_rate
"ad ơi, giáo viên nc ngoài của khoa mình thì chiếm tỉ lệ bn phần trăm ạ?",Foreign_teacher_rate
mỗi bài thi kéo dài bao lâu ạ,English_exam_format
ad ơi hình thức thi ta là thi viết à ?,English_exam_format
ac cho em hỏi bài thi ta thi nghe trong bao lâu,English_exam_format
bài thi ta các kỹ năng nào bắt buộc phải thi ạ,English_exam_format
khi thi nói có mấy giám thị ạ ?,English_exam_format
cho em hỏi placement test thi những nôi dung nào,English_exam_format
em có thể xem định dạng 1 bài thi ta mẫu ở đâu ?,English_exam_format
placement test có mấy phần tất cả ạ,English_exam_format
thi ta có những kỹ năng nào được tự chon ạ,English_exam_format
placement test quy định về số lượng chữ thế nào ạ,English_exam_format
bài thi ta gồm nhưng phần nào,English_exam_format
trong bài thi tiếng anh kỹ năng nghe chiếm bao nhiêu điểm ạ ?,English_exam_format
trong bài thi tiếng anh kỹ năng nói chiếm bao nhiêu điểm ạ ?,English_exam_format
trong bài thi tiếng anh kỹ năng đọc chiếm bao nhiêu điểm ạ ?,English_exam_format
trong bài thi tiếng anh kỹ năng viết chiếm bao nhiêu điểm ạ ?,English_exam_format
thời gian cho kỹ năng nói là bao lâu ạ,English_exam_format
khi thi kỹ năng nghe thì dùng đài hay các cô đọc cho nghe vây ad,English_exam_format
hình thức thi tiếng anh là gì ạ,English_exam_format
placement test bao gồm mấy bài thi,English_exam_format
khi thi  placement test các kỹ nawgn thi liền nhau hay tách riêng,English_exam_format
cho em hỏi thi tiếng anh thi theo hình thức nào,English_exam_format
thi tiếng anh thi theo số báo danh hay thi tại lớp,English_exam_format
trong  placement test phần nào chiếm nhiều điểm nhất,English_exam_format
những nội dung thi  placement test chủ yếu ở đâu,English_exam_format
cấu trúc đề thi tiếng anh năm trước thế nào ạ,English_exam_format
trong  placement test kỹ năng nghe có mấy câu hỏi ạ,English_exam_format
khi thi kỹ năng nói ở  placement test thì giám thị là người nước ngoài hay vn ạ,English_exam_format
kỹ năng viết trong kỳ thi ta giới hạn bao nhiêu chữ ạ,English_exam_format
các topic khi thi tiếng anh thường về chủ đề nào vậy a,English_exam_format
cho em hỏi về bố cục 1 bài thi  placement test,English_exam_format
1 bài thi tiếng anh kéo dài bao lâu ạ,English_exam_format
những kỹ năng nào chiếm hệ số điểm cao trong bài thi tiếng anh ạ,English_exam_format
placement test thi theo lớp hay số báo danh ạ ?,English_exam_format
cho em hỏi thi ta chọn lớp là thi những kỹ năng nào vậy,English_exam_format
cấu trúc đề thi placement test có mấy phần ?,English_exam_format
bài thì placement test gồm mấy kỹ năng,English_exam_format
cho em hỏi thi tiếng anh thi viết hay vấn đáp ạ,English_exam_format
"khi thi tiếng anh, kỹ năng đọc có mấy phần ạ",English_exam_format
"ngoài đọc và viết ra,placement test còn thi những gì nữa ạ",English_exam_format
hình thức thi placement test là gì,English_exam_format
cấu trúc đề thi tiếng anh có những phần nào,English_exam_format
"trong đề thi placement test, phần nào là phần trọng tâm",English_exam_format
các kỹ năng trong bài thi tiếng anh là những kĩ năng nào,English_exam_format
cấu trúc đề thi placement test gồm những phần nào vậy ạ,English_exam_format
ad cho em hỏi cấu trúc đề thi ta năm ngoái với ạ,English_exam_format
đề thì placement test gồm mấy parts ạ,English_exam_format
thi placement test thì kiểm tra mấy kỹ năng ạ,English_exam_format
thì tiếng anh co bao nhiêu câu trong đề thi ạ,English_exam_format
cho em hỏi placement test có 1 mã đề hay nhiều mã đề ạ,English_exam_format
các dạng câu hỏi trong placement test là gì ạ ',English_exam_format
có bao nhiêu kĩ năng trong bài thi tiếng anh,English_exam_format
những nội dung thi tiếng anh chủ yếu ở đau ad,English_exam_format
cô oi thi tiếng anh là thi trên giấy hay trên máy tính a,English_exam_format
cho em hỏi placement test có mấy dạng đề thi,English_exam_format
có mấy phần trong bài thi tiếng anh,English_exam_format
cấu trúc đề thi placement test như nào ?,English_exam_format
"khi thi tiếng anh chọn lớp, các kỹ năng thi cách nhau bao nhiêu phút ạ",English_exam_format
bài thi tiếng anh gồm những phần nào,English_exam_format
các kĩ năng trong bài thi ta là gì,English_exam_format
những kĩ năng nào chiếm số điểm nhiều ạ,English_exam_format
thi placement test là thi những gì ạ,English_exam_format
cho em hỏi thi tiếng anh có thi vấn đáp không,English_exam_format
thi placement test có bao nhiêu câu hỏi,English_exam_format
dạng đề thi tiếng anh như thé nào,English_exam_format
hình thức thi tiếng anh như thế nào,English_exam_format
dđề thi placement test có những nội dung gì ạ,English_exam_format
trong bài thi ta các kỹ năng nào bắt buộc phải thi ạ,English_exam_format
trong bài thi tiếng anh kỹ năng đọc chiếm bao nhiêu điểm ạ ?,English_exam_format
cho em hỏi thi tiếng anh thi theo phương thức gì,English_exam_format
cho em hỏi về bố cục 1 bài thi  placement test,English_exam_format
bài thì placement test gồm mấy kỹ năng,English_exam_format
những kỹ năng nào sẽ có trong bài thi tiếng anh,English_exam_format
"thi phân loại tiếng anh thì thi những gì ạ, có nghe nói ko ad",English_exam_format
cho em xin cấu trúc bài thi phân loại tiếng anh với,English_exam_format
các nội dung trong bài thi placement test là gồm những gì ạ,English_exam_format
"thi placement test năm nay giống cấu trúc năm ngoái ko ad, có gì mới ko ạ",English_exam_format
hình thức bài thi năm nay có gì khác ko ạ,English_exam_format
hình thức bài thi placement test vẫn như năm ngoái đúng ko ạ,English_exam_format
bài thi năm nay hình thức ko thay đổi ạ,English_exam_format
"em ko rõ về cấu trúc bài thi thì gồm những phần nào, thời gian bao lâu",English_exam_format
ad cho em xin thông tin về cấu trúc bài thi với,English_exam_format
khi nào có thể tham gia thi ta đầu vào ạ,English_exam_time
học đến lvl mấy thì có thể thi placement test ạ,English_exam_time
tháng mấy bắt đầu thi ta đầu vào ạ,English_exam_time
khi nào bắt đầu thi tiếng anh vậy admin ơi,English_exam_time
cho em hỏi có mấy đợt thi tiếng anh mỗi năm,English_exam_time
thi tiếng anh thường vào tháng mấy vậy ạ,English_exam_time
placement test bắt đầu hôm nào vậy cô,English_exam_time
cho em hỏi time cụ thể thi tiếng anh chọn lớp ak?,English_exam_time
mỗi năm có mấy đợt thi tiếng anh ạ,English_exam_time
khi nào bắt đầu đăng ký thi tiếng anh ạ,English_exam_time
yêu cầu học đến level mấy thì có thể thi placement test ạ ?,English_exam_time
năm nay khi nào bắt đầu thi tiếng anh a,English_exam_time
hằng năm thi tiếng anh vào tháng mấy ạ,English_exam_time
khi nào thì thi placement test ak,English_exam_time
kỳ thi tiếng anh chọn lớp bao h diễn ra vậy ạ,English_exam_time
hôm nào thì thi placement test vậy ạ,English_exam_time
cho em hỏi về thời gian thi tiếng anh với ạ,English_exam_time
ngày nào bắt đầu ktra placement test vậy a,English_exam_time
khi nào em đủ điều kiên để thi tiếng anh thế a,English_exam_time
"ad ơi,năm nay thi placement test vào ngày nào vậy ạ",English_exam_time
chị ơi chị cho em xin lịch thi placement test năm nay với ạ,English_exam_time
thời gian cụ thể thi tiếng anh là vào hôm nào ạ,English_exam_time
mỗi kỳ có mấy đợt thi placement test thế ạ,English_exam_time
thì tiếng anh diễn ra trong bao lâu thé a,English_exam_time
kiểm tra đầu vào thì bao giờ bắt đầu ạ,English_exam_time
em ko tham gia thi đợt 1 thì có đợt 2 bổ sung ko và là khi nào ạ,English_exam_time
khi nào thì khoa tổ chức thi kiểm tra tiếng anh đầu vào ạ,English_exam_time
thứ mấy thi phân lớp tiếng anh ạ,English_exam_time
khi nào thì khoa cho thi phân lớp tiếng anh hả ad,English_exam_time
em muốn biết lịch thi phân lớp tiếng anh thì xem ở đâu ạ,English_exam_time
khi nào thì có có thông báo về thi tiếng anh placement test ạ,English_exam_time
