sentence,intent
bao nhiêu tien / mỗi tín chỉ vậy ak ?,Tuition_fee
năm 2016 1 tín ngành kế toán bao nhiêu ạ,Tuition_fee
tư tưởng hcm và triết bao nhiêu tiền 1 tín ak ?,Tuition_fee
các môn chuyên ngành thì tính tiền 1 tín chỉ thê nào vậy ?,Tuition_fee
ngành quản trị du lịch và kahcsh sạn thì bao tiền  1 tín chỉ,Tuition_fee
tôi muốn hỏi ngành kế toán mỗi tín chỉ cbao nhiêu tiền ?,Tuition_fee
năm nay thì bao tiền 1 tín chỉ thế chị,Tuition_fee
cho em xin hỏi ctrinh liên kết thì tính mỗi tín chỉ bao nhiêu vậy ?,Tuition_fee
ngành httt quản lý có học phí mỗi tín bao nhiu ạ ?,Tuition_fee
khi học ở khoa qt thì 1 tín chỉ bao tiền ạ,Tuition_fee
ngành marketing năm nay mỗi tín chỉ bao nhiêu thé cô,Tuition_fee
xem thông tin về học phí và tín chỉ ở đâu ạ,Tuition_fee
năm ngoái ngành acbao tiền 1 tín ạ ?,Tuition_fee
số tienf 1 tín chỉ ngành kế tán có khác vs ice không ag ?,Tuition_fee
phí 1 tín ở ice có giống các chương trình khác ko ạ,Tuition_fee
phí 1 tín giữa các chương trình có khác gì nhau ko ạ,Tuition_fee
tieền trên mỗi tín chỉ có giống nhau ko,Tuition_fee
"k, em muốn hỏi về học phí ngành hệ thống thông tin cơ ạ",Tuition_fee
"ad ơi, học phí của khoa mình là bao nhiêu ạ?",Tuition_fee
khoa mình năm ngoái lấy 18 điểm ạ?,Basic_point
cho e hỏi nghành kinh tế quốc tế năm 2017 lấy bao nhiêu điểm ạ,Basic_point
dạ .vậy điểm chuẩn ngành kế toán là bao nhiêu ạ ?,Basic_point
ad ơi. điểm chuẩn cao nhất khoa quốc tế của trường là bao nhiêu vậy ạ,Basic_point
"ngành kinh doanh qt, điểm dao động trong khoảng bn ạ?",Basic_point
em muốn tìm hiểu về điểm sàn của khoa,Basic_point
kinh doanh quốc tế điểm sàn là bn ạ,Basic_point
năm ngoái bao ddiem đõ kdqt,Basic_point
add ơi cho e hỏi ngành kinh tế quốc tế của khoa quốc tế mình năm ngoái bn điểm ạ,Basic_point
cho em hỏi năm 2017 xét theo kỳ thi trung học phổ thông quốc gia trung bình khoa mình lấy tầm bao nhiêu điểm ạ?,Basic_point
điểm chuẩn năm ngoái của khoa kinh doanh quốc tế là bao nhiêu ạ,Basic_point
cho e hỏi năm nay trường mình có thêm ngành quản trị khách sạn du lịch và thể thao thì dự kiến điểm đầu vào là bn ạ,Basic_point
điểm vào năm ngoái là bnhieu ạ,Basic_point
"ad ơi,khoa kinh doanh quốc tế năm ngoái lấy bao nhiều điểm khối d thế ạ",Basic_point
điểm sàn tầm bn vậy c,Basic_point
và điểm chuẩn những năm gần đây của khoa vs ạ,Basic_point
"ngành "" kinh doanh qte"" "" kế toán phân tích , kiểm toán"" và "" hệ thông thông tin quản lí"" điểm đầu vào là bn vậy ạ",Basic_point
ad ơi cho em hỏi là điểm chuẩn ngành kinh doanh quốc tế khoa mình năm ngoái là bao nhiêu ạ?,Basic_point
ad ơi. cho em hỏi điểm vào kinh doanh quốc tế là bao nhiêu ạ???,Basic_point
năm ngoái điểm trúng tuyển là bnhieu vậy ạ,Basic_point
cho e hỏi câu cuói là điểm đầu vào năm trước của ngành kinh doanh quốc tế bên trg mk là bao nhiêu ạ,Basic_point
năm ngoái khoa mình lấy bn điểm ạ,Basic_point
ad cho e hỏi năm ngoái ngành hệ thống thông tin quản lí lấy bn điểm ạ,Basic_point
e muốn hỏi về điểm chuẩn của khoa,Basic_point
cho e hỏi điểm vào của khoa ngành kinh doanh quốc tế ak,Basic_point
điểm chuẩncác nganh là bn ạ,Basic_point
add ơi chương trình cử nhân kế toán phân tích và kiểm toán điểm chuẩn là bn ạ,Basic_point
cho em hỏi ngành kinh doanh quốc tế năm ngoái lấy bn điểm ạ?,Basic_point
tôi muốn biết điểm trúng tuyển 2_3 năm trước,Basic_point
cho em hỏi ngành kinh doanh quốc tế của khoa quốc tế năm ngoái lấy bao nhiêu điểm ạ???,Basic_point
điểm chuẩn vào ngành kinh doanh quốc tế khoa quốc tế là bao nhiêu ạ??,Basic_point
cho e hỏi điểm của kinh doanh qte năm trc ạ,Basic_point
ad cho e hỏi là năm trước điểm thấp nhất là bao nhiêu thì đỗ khoa quốc tế a,Basic_point
ad cho e hỏi thêm là năm 2015 điểm chuẩn của khoa là bao nhiêu,Basic_point
điểm đầu vào khoa này tầm bao nhiêu ạ,Basic_point
ad cho em hỏi là năm 2015 điểm trúng tuyển vào khoa là bao nhiêu ạ,Basic_point
ad cho mình hỏi điểm chuẩn năm ngoái của trg ngành kinh doanh quốc tế là bnh ạ,Basic_point
thầy/cô oie cho e hỏi là điểm vào của ngành kinh doanh quốc tế của trường vnuis năm ngoái là bao nhiêu được không ạ ???,Basic_point
khoa cho em hỏi điểm chuẩn ngành ice năm ngoái là bao nhiêu ạ,Basic_point
điểm chuẩn năm ngoài ngành đó là bao nhiêu ạ,Basic_point
nhuengx năm trc khoa mình lấy bn thế ạ,Basic_point
ad ơi trường mình khi nào có điểm chuẩn ạ ??,Basic_point
điểm chuẩn trươdng mình dao động khoảng bn ạ ??,Basic_point
"kế toán, phân tích và kiểm toán ngành này năm trc lấy bn ạ",Basic_point
điểm chuẩn của khoa năm nay là bao nhiêu ạ,Basic_point
ad có thể cho em biết điểm đầu vào của khoa quốc tế là khoảng bao nhiêu ko ạ?,Basic_point
điểm chuẩn năm ngoái là bao nhiêu ạ??,Basic_point
anh/chị cho em hỏi điểm chuẩn vào khoa năm 2016 là bao nhiêu v?,Basic_point
cho e hỏi năm nay điểm có chênh nhiều so vs năm ngoái ko ạ,Basic_point
điểm tuyển sinh bao nhiêu ạ,Basic_point
khoảng bn điểm thì có thể đỗ ạ,Basic_point
ad cho e hỏi điểm chuẩn vào hệ thống thông tin quản lí năm ngoái là bao nhiêu vậy ạ,Basic_point
điểm dự năm nay trường sẽ lấy bao nhiêu và điểm năm 2015 vs 2016 là bao nhiêu ạ,Basic_point
cho e hỏi năm 2016 trong khoa quốc tế ngành nào thấp điểm nhất và bn điểm ạ,Basic_point
và nếu xét bằng điểm thptqg thì mức điểm như thế nào ạ,Basic_point
ad ơi cho em hỏi bây giờ thì điểm đỗ vào khoa là bao nhiêu được không ạ,Basic_point
ad cho em hỏi trường mình xét tuyển bằng điểm kì thi thpt quốc gia năm ngoái lấy bao nhiêu điểm,Basic_point
các chương trình do đối tác nước ngoài cấp bằng thì xét kết quả thi thpt ngưỡng điểm có thấp hơn so với chương trình học do đhqg cấp bằng k ạ ?,Basic_point
điểm năm ngoái là bnhieu ạ ?,Basic_point
ad ơi ngưỡng điểm đki vào ngành là bn thế ạ,Basic_point
ht thong tin năm ngoái lấy bao đ ạ,Basic_point
điểm các nganh năm nay khoảng bao nhieu vậy ạ,Basic_point
ac điểm chuản cao không ak,Basic_point
ddiemr chuẩn cảu khoa 2016 là bnhieu,Basic_point
ice năm ngoái lấy bao điểm ad,Basic_point
năm nay điểm chuẩn bao nhiêu ạ,Basic_point
bao h có điểm trúng tuyển vào ngành ac vậy ad ?,Basic_point
cho em hoỏi diem chuẩn các ngành đhqg cấp bằng năm 2015 ạ,Basic_point
điểm trúng tuyển ngành kinh doanh qt là bao nhiuu vậy cô ơi,Basic_point
điểm thi thpt qg bao nhiêu thì trúng tuyển ib ạ,Basic_point
khoa ơi cho em hỏi thông tin về điểm chuẩn ngành hệ thống thoongtin năm 2017 với ak,Basic_point
điểm trúng tuyển năm nay khoảng tầm bao nhiêu ạ,Basic_point
ad ơi cho em hỏi điểm chuẩn ngành ice với ạ,Basic_point
điểm chuẩn kinh doanh quốc tế tầm bao nhiêu ạ,Basic_point
xem điểm trúng tuyển các ngành ở đâu thế ạ,Basic_point
kế toán kiểm toán năm nay lấy bao nhiêu đỉm thế cô,Basic_point
cáác trường nước ngoài cấp bằng năm ngoái điểm chuẩn bao nhiêu ạ,Basic_point
điểm chuẩn đhqg cấp bằng cao hay các trường liên kết cao ạ,Basic_point
thầy cô cho em hỏi điểm chuẩn năm 2017 và 2018 của ngành quản trị du lịch và khách sạn ạ,Basic_point
năm nay điểm trúng tuyển tin học kỹ thuật ước lượng tầm nào ah,Basic_point
ac bao giờ có điểm chuẩn chính xác vậy a,Basic_point
em nộp hồ sơ mis vậy cho em hỏi điểm chuẩn miss năm nay bao nhiêu ạ,Basic_point
bao h có điểm cchuaanr ngành kinh doanh vậy admin,Basic_point
em đợi lâu quá cho em hỏi điểm trúng tuyển ngành hệ thông thoog tin quản lí với ạ,Basic_point
"cho tôi hỏi xem điểm chuẩn các năm trước ở đâu vậy,",Basic_point
điểm chuẩn các năm cảu khoa mình thế nào ad ơi,Basic_point
cho em hỏi điểm chuẩn chương trình liên kết các trường nước ngoài năm nay ạ,Basic_point
khoa qt điểm trúng tuyển năm nay khoảng nào ạ,Basic_point
kinh doanh qt điểm chúng tuyển bao nhiêu ạ,Basic_point
cho em xin thông tin về điểm trúng tuyển các năm trước nữa ạ,Basic_point
điểm chuẩn mis hay ac cao hơn  vayaj,Basic_point
khi nào khoa công bố điểm trúng tuyển các ngành vậy,Basic_point
anh chị cho em hỏi điểm chuẩn kế toán kiểm toán các năm trước với ạ,Basic_point
tại sao điểm trúng tuyển khoa mình các năm trước thấp vậy ạ,Basic_point
điểm chuẩn ngành ac năm nay khoảng bao nhiêu vậy cô,Basic_point
cho em hỏi ngành khoa học quản lí bao giờ có điểm trúng tuyển vậy,Basic_point
ad ơi em đợi điểm trúng tuyen lâu quá rồi bao h có thế ạ,Basic_point
tầm bao nhiêu thì đỗ được kế toán kiểm toán ạ,Basic_point
điểm chuẩn 2015 của tin học máy tính bao nhiêu thế adm ?,Basic_point
điểm trúng tuyển năm nay có tăng nhiều không ạ,Basic_point
cho em hỏi ngành hẹt thống thông tin năm nay bao nhiêu thế ?,Basic_point
khoa mình điểm chuẩn khoẳng bnhieu thé ạ ?,Basic_point
e tki đc 15đ thôi  liệu có vào đc k ạ hx . năm ngoái đ? sàn q.g là bn ạ,Basic_point
năm nay trường mình dự kiến điểm sàn bn điểm hả ad?,Basic_point
khoa quốc tế có các hình thức tuyển sinh ntn ạ?,Admission_method
cho em hỏi ngành quản trị khách sạn tuyển sinh như nào ạ có phải thi k,Admission_method
em chào ad ạ. ad cho em hỏi khoa quốc tế của trường xét tuyển bằng hình thức nào ạ? em cảm ơn ạ,Admission_method
khoa mình tuyển sinh theo hình thức nào đo ạ?,Admission_method
và nếu có thì trường tuyển khối thi nào ạ?,Admission_method
xin chào anh/chị. em muốn biết có phải khối d06 là toán văn nhật thi vào ngành kinh tế quốc tế có đc ko ạ?,Admission_method
và em sẽ vẫn làm hồ sơ bình thường và lấy kết quả thi thpt quốc gia để xét tuyển đúng k ạ,Admission_method
"ad ơi, khoa mình có những hình thức xét tuyển gì ạ?",Admission_method
ad có thể cho em biết thông tin tuyển sinh của khoa được không ạ,Admission_method
năm nay tuyển sinh như thế nào ạ,Admission_method
"ad ơi, năm nay khoa mình tuyển sinh bằng hình thức nào ạ?",Admission_method
"add ơi , e muốn hỏi ngành kinh tế của khoa mình có xét khối a ko ạ",Admission_method
"phải thi hay xét điểm học bạ, ielts bao nhiêu?",Admission_method
ko xét điểm các năm thpt?,Admission_method
khối d thì nên học chuyên ngành gì ạ,Admission_method
thế thì phương thức tuyển sinh như thế nào ạ,Admission_method
hình thức dk ntn ạ,Admission_method
"dạ, khoa quốc tế e thấy toàn có cách xét tuyển riêng, liệu khoa có xét học bạ ko chị?",Admission_method
"ad ơi, e là học sinh cấp 3, e định dự tuyển vào trường khoa quốc tê, ad cho em hỏi : trường k thi tuyển mà xét tuyển là như thế nào ạ",Admission_method
ngành này thi khối a1 đúng ko ad?,Admission_method
"chưa ạ...thế là vừa xét tuyển học bạ,vừa xét tuyển nguyện vọng của kì thi thpt quốc gia ạ?",Admission_method
"hiện tại e đã tốt nghiệp thpt(loại: trung bình),e muốn thi khối d6 ngành kinh doanh quốc tế vào năm 2019,vậy bằng thpt loại trung bình của e có đủ điều kiện xét tuyển k ạ?",Admission_method
"e chào ad, ad có thể cho e hỏi câu này đc k ạ? khoa quốc tế học có lấy điểm tổ hợp văn sử anh ko ạ?",Admission_method
thế liệu năm 2019 thì d14 có đc thêm vào xét tuyển ko ạ,Admission_method
"khoa đào tạo như nào ạ,xét tuyển như nào ạ",Admission_method
có đc cả xét hba cả xét điểm thi thptqg k ạ,Admission_method
theo ctrinh do đhqg thì xét theo giống bộ còn ctrinh liên kết thì xét học bạ đúng k ạ,Admission_method
dạ cho em hỏi bằng do đhqg cấp bằng thì không dc xét điểm học bạ mà phải xét bằng điểm thi đúg k ạ,Admission_method
a ơi cho e hỏi trường mình có tuyển sinh hình thức xét học bạ thpt khoa quốc tế k ạ?,Admission_method
ad có thể cho e bs rõ hơn về tổ hơp xét tuyển mã ngành và các thông tin liên quan khác để e đăng kí hồ sơ thpt quốc gia đc k ạ ? e cảm ơn ạ,Admission_method
"em chào ad, cho em hỏi trường mình có xét học bạ không ạ?",Admission_method
ad cho em hỏi năm nay trường tuyển sinh theo kết quả thpt,Admission_method
như vậy là có kết quả thi thpt nộp vào thì sẽ được vào khoa ạ,Admission_method
"em có đọc thì thấy yêu cầu sat ít nhất 1100, em nộp sat thay cho a levels có được không ạ?",Admission_method
em thi xong rồi h muốn nộp vào trường học theo chương trình học liên kết với nước ngoài thì phải làm thế nào ạ,Admission_method
xét học bạ thì có những yêu cầu như nào ạ,Admission_method
e vẫn chưa rõ về cách xét tuyển của trường ạ,Admission_method
với lại ngành kdqt có xét tuyển khối a1 không ạ,Admission_method
cho em hỏi khoa quốc tế năm 2018 tuyeb sinh như thế nào ạ,Admission_method
dạ thế có xét học bạ không ạ,Admission_method
em muốn biết thêm về cách xét tuyển vào ngành kinh doanh quốc tế ạ,Admission_method
điều kiện tuyển sinh của khoa quốc tế có cần tiêu chí nào khôg ạ,Admission_method
"chào ad, em chưa có chứng chỉ tiếng anh hay ngoại ngữ nào, chỉ dựa vào kết quả thi thptqg có thể học khoa quốc tế không ạ?",Admission_method
"ad cho em hỏi, ngành quản trị khách sạn liên kết với đại học troy thì đầu vào là xét tuyển hay thi tuyển ạ?",Admission_method
bh trường mình là tuyển sinh bằng cadch xét học bạ phải k ạ,Admission_method
đây là xét tuyển học bạ hay thi tuyển ạ chương trình do đhqg cấp bằng ý ạ,Admission_method
e muốn đkis vào đhqg cấp bằmg theo hình thức xét học bạ ạ,Admission_method
thế còn về xét học bạ thì tn ạ,Admission_method
em muốn biết những ngành xét tuyển khối a1 của trường,Admission_method
